month,year,pf_id,status,local_time,op_months,fixed_price,avg_energy_MWh,degradation_factor,revenue,opex,interest,debt_repay,gross_cf,tax,after_tax_fcf,token_cf_75pct,distribution,nav_contribution,curtailment,contracted_price
340,28.33,7,POST,232,220,198.62,105.45,0.912199,19105115.0,1666667.0,1666667.0,0.0,15771782.0,3469792.0,12301990.0,9226492.0,9226492.0,161304097.0,0,198.62
340,28.33,8,POST,220,208,210.81,105.45,0.916783,20379536.0,1666667.0,1666667.0,0.0,17046202.0,3750165.0,13296038.0,9972028.0,9972028.0,273672425.0,0,210.81
340,28.33,9,POST,208,196,216.44,105.45,0.92139,21028724.0,1666667.0,1666667.0,0.0,17695390.0,3892986.0,13802404.0,10351803.0,10351803.0,383329236.0,0,216.44
340,28.33,10,POST,196,184,251.22,105.45,0.92602,24531003.0,1666667.0,1666667.0,0.0,21197669.0,4663487.0,16534182.0,12400637.0,12400637.0,573624663.0,0,251.22
340,28.33,11,POST,184,172,270.52,105.45,0.930674,26547835.0,1666667.0,1666667.0,2222222.0,20992279.0,4618301.0,16373978.0,12280483.0,12280483.0,677172814.0,0,270.52
340,28.33,12,POST,172,160,267.81,105.45,0.935351,26413810.0,1666667.0,1666667.0,2222222.0,20858254.0,4588816.0,16269438.0,12202079.0,12202079.0,777257522.0,0,267.81
340,28.33,13,POST,160,148,265.18,105.45,0.940051,26285897.0,1666667.0,1666667.0,2222222.0,20730341.0,4560675.0,16169666.0,12127249.0,12127249.0,872456520.0,0,265.18
340,28.33,14,POST,148,136,267.36,105.45,0.944775,26635727.0,1666667.0,1666667.0,2222222.0,21080172.0,4637638.0,16442534.0,12331900.0,12331900.0,985135381.0,0,267.36
340,28.33,15,POST,136,124,266.86,105.45,0.949522,26718732.0,1666667.0,1666667.0,2222222.0,21163176.0,4655899.0,16507277.0,12380458.0,12380458.0,1083808105.0,0,266.86
340,28.33,16,POST,124,112,258.82,105.45,0.954294,26044529.0,1666667.0,1666667.0,2222222.0,20488973.0,4507574.0,15981399.0,11986049.0,11986049.0,1137771065.0,0,258.82
340,28.33,17,POST,112,100,254.5,105.45,0.959089,25738657.0,1666667.0,1666667.0,2222222.0,20183102.0,4440282.0,15742819.0,11807114.0,11807114.0,1204862936.0,0,254.5
340,28.33,18,POST,100,88,275.19,105.45,0.963909,27971051.0,1666667.0,1666667.0,2222222.0,22415496.0,4931409.0,17484087.0,13113065.0,13113065.0,1428223630.0,0,275.19
340,28.33,19,POST,88,76,279.89,105.45,0.968753,28590798.0,1666667.0,1666667.0,2222222.0,23035243.0,5067753.0,17967489.0,13475617.0,13475617.0,1557072495.0,0,279.89
340,28.33,20,POST,76,64,247.51,105.45,0.973621,25410952.0,1666667.0,1666667.0,2222222.0,19855396.0,4368187.0,15487209.0,11615407.0,11615407.0,1416499482.0,0,247.51
340,28.33,21,POST,64,52,233.41,105.45,0.978513,24083669.0,1666667.0,1666667.0,2222222.0,18528114.0,4076185.0,14451929.0,10838947.0,10838947.0,1388839444.0,0,233.41
340,28.33,22,POST,52,40,236.52,105.45,0.98343,24527385.0,1666667.0,1666667.0,2222222.0,18971830.0,4173803.0,14798027.0,11098520.0,11098520.0,1488416494.0,0,236.52
340,28.33,23,POST,40,28,245.86,105.45,0.988372,25623816.0,1666667.0,1666667.0,2222222.0,20068260.0,4415017.0,15653243.0,11739932.0,11739932.0,1642242537.0,0,245.86
340,28.33,24,POST,28,16,254.33,105.45,0.993339,26639244.0,1666667.0,1666667.0,2222222.0,21083688.0,4638411.0,16445277.0,12333958.0,12333958.0,1794223746.0,0,254.33
340,28.33,25,POST,16,4,225.74,105.45,0.998331,23763913.0,1666667.0,1666667.0,2222222.0,18208357.0,4005839.0,14202518.0,10651889.0,10651889.0,1607083743.0,0,225.74
340,28.33,26,PRE,4,0,216.25,105.45,1.0,22802990.0,1666667.0,1666667.0,2222222.0,17247434.0,3794436.0,13452999.0,10089749.0,0.0,1454475801.0,0,
341,28.42,6,POST,245,233,202.41,106.74,0.907259,19602547.0,1666667.0,1666667.0,0.0,16269214.0,3579227.0,12689987.0,9517490.0,9517490.0,59466000.0,0,202.41
341,28.42,7,POST,233,221,198.62,106.74,0.911819,19331999.0,1666667.0,1666667.0,0.0,15998666.0,3519706.0,12478959.0,9359220.0,9359220.0,155691908.0,0,198.62
341,28.42,8,POST,221,209,210.81,106.74,0.916401,20621554.0,1666667.0,1666667.0,0.0,17288221.0,3803409.0,13484812.0,10113609.0,10113609.0,269309829.0,0,210.81
341,28.42,9,POST,209,197,216.44,106.74,0.921006,21278452.0,1666667.0,1666667.0,0.0,17945118.0,3947926.0,13997192.0,10497894.0,10497894.0,380498935.0,0,216.44
341,28.42,10,POST,197,185,251.22,106.74,0.925634,24822322.0,1666667.0,1666667.0,0.0,21488989.0,4727578.0,16761411.0,12571059.0,12571059.0,572008726.0,0,251.22
341,28.42,11,POST,185,173,270.52,106.74,0.930285,26863106.0,1666667.0,1666667.0,2222222.0,21307550.0,4687661.0,16619889.0,12464917.0,12464917.0,678272803.0,0,270.52
341,28.42,12,POST,173,161,267.81,106.74,0.93496,26727489.0,1666667.0,1666667.0,2222222.0,21171933.0,4657825.0,16514108.0,12385581.0,12385581.0,780265600.0,0,267.81
341,28.42,13,POST,161,149,265.18,106.74,0.939658,26598057.0,1666667.0,1666667.0,2222222.0,21042501.0,4629350.0,16413151.0,12309863.0,12309863.0,877281406.0,0,265.18
341,28.42,14,POST,149,137,267.36,106.74,0.94438,26952042.0,1666667.0,1666667.0,2222222.0,21396486.0,4707227.0,16689259.0,12516944.0,12516944.0,991771397.0,0,267.36
341,28.42,15,POST,137,125,266.86,106.74,0.949126,27036032.0,1666667.0,1666667.0,2222222.0,21480476.0,4725705.0,16754771.0,12566079.0,12566079.0,1092173393.0,0,266.86
341,28.42,16,POST,125,113,258.82,106.74,0.953895,26353822.0,1666667.0,1666667.0,2222222.0,20798267.0,4575619.0,16222648.0,12166986.0,12166986.0,1147584601.0,0,258.82
341,28.42,17,POST,113,101,254.5,106.74,0.958689,26044319.0,1666667.0,1666667.0,2222222.0,20488763.0,4507528.0,15981235.0,11985926.0,11985926.0,1216113807.0,0,254.5
341,28.42,18,POST,101,89,275.19,106.74,0.963506,28303224.0,1666667.0,1666667.0,2222222.0,22747668.0,5004487.0,17743181.0,13307386.0,13307386.0,1441892765.0,0,275.19
341,28.42,19,POST,89,77,279.89,106.74,0.968348,28930330.0,1666667.0,1666667.0,2222222.0,23374775.0,5142450.0,18232324.0,13674243.0,13674243.0,1572588106.0,0,279.89
341,28.42,20,POST,77,65,247.51,106.74,0.973214,25712722.0,1666667.0,1666667.0,2222222.0,20157166.0,4434577.0,15722589.0,11791942.0,11791942.0,1431836358.0,0,247.51
341,28.42,21,POST,65,53,233.41,106.74,0.978105,24369677.0,1666667.0,1666667.0,2222222.0,18814121.0,4139107.0,14675015.0,11006261.0,11006261.0,1404695356.0,0,233.41
341,28.42,22,POST,53,41,236.52,106.74,0.98302,24818662.0,1666667.0,1666667.0,2222222.0,19263106.0,4237883.0,15025223.0,11268917.0,11268917.0,1505744387.0,0,236.52
341,28.42,23,POST,41,29,245.86,106.74,0.987959,25928113.0,1666667.0,1666667.0,2222222.0,20372558.0,4481963.0,15890595.0,11917946.0,11917946.0,1661496053.0,0,245.86
341,28.42,24,POST,29,17,254.33,106.74,0.992924,26955600.0,1666667.0,1666667.0,2222222.0,21400045.0,4708010.0,16692035.0,12519026.0,12519026.0,1815407616.0,0,254.33
341,28.42,25,POST,17,5,225.74,106.74,0.997914,24046123.0,1666667.0,1666667.0,2222222.0,18490567.0,4067925.0,14422642.0,10816982.0,10816982.0,1627194670.0,0,225.74
341,28.42,26,PRE,5,0,215.34,106.74,1.0,22986129.0,1666667.0,1666667.0,2222222.0,17430573.0,3834726.0,13595847.0,10196885.0,0.0,1481119755.0,0,
342,28.5,6,POST,246,234,202.41,107.13,0.906881,19664724.0,1666667.0,1666667.0,0.0,16331391.0,3592906.0,12738485.0,9553864.0,9553864.0,51248413.0,0,202.41
342,28.5,7,POST,234,222,198.62,107.13,0.911438,19393318.0,1666667.0,1666667.0,0.0,16059985.0,3533197.0,12526788.0,9395091.0,9395091.0,148299926.0,0,198.62
342,28.5,8,POST,222,210,210.81,107.13,0.916018,20686964.0,1666667.0,1666667.0,0.0,17353630.0,3817799.0,13535832.0,10151874.0,10151874.0,262022858.0,0,210.81
342,28.5,9,POST,210,198,216.44,107.13,0.920621,21345944.0,1666667.0,1666667.0,0.0,18012611.0,3962774.0,14049837.0,10537378.0,10537378.0,373632605.0,0,216.44
342,28.5,10,POST,198,186,251.22,107.13,0.925247,24901056.0,1666667.0,1666667.0,0.0,21567722.0,4744899.0,16822823.0,12617118.0,12617118.0,564540280.0,0,251.22
342,28.5,11,POST,186,174,270.52,107.13,0.929897,26948312.0,1666667.0,1666667.0,2222222.0,21392757.0,4706406.0,16686350.0,12514763.0,12514763.0,671850197.0,0,270.52
342,28.5,12,POST,174,162,267.81,107.13,0.934569,26812265.0,1666667.0,1666667.0,2222222.0,21256710.0,4676476.0,16580233.0,12435175.0,12435175.0,774647204.0,0,267.81
342,28.5,13,POST,162,150,265.18,107.13,0.939266,26682422.0,1666667.0,1666667.0,2222222.0,21126867.0,4647911.0,16478956.0,12359217.0,12359217.0,872426874.0,0,265.18
342,28.5,14,POST,150,138,267.36,107.13,0.943986,27037531.0,1666667.0,1666667.0,2222222.0,21481975.0,4726034.0,16755940.0,12566955.0,12566955.0,987530079.0,0,267.36
342,28.5,15,POST,138,126,266.86,107.13,0.948729,27121787.0,1666667.0,1666667.0,2222222.0,21566231.0,4744571.0,16821660.0,12616245.0,12616245.0,1088593752.0,0,266.86
342,28.5,16,POST,126,114,258.82,107.13,0.953497,26437414.0,1666667.0,1666667.0,2222222.0,20881858.0,4594009.0,16287849.0,12215887.0,12215887.0,1144783199.0,0,258.82
342,28.5,17,POST,114,102,254.5,107.13,0.958288,26126928.0,1666667.0,1666667.0,2222222.0,20571372.0,4525702.0,16045670.0,12034253.0,12034253.0,1213971826.0,0,254.5
342,28.5,18,POST,102,90,275.19,107.13,0.963104,28392998.0,1666667.0,1666667.0,2222222.0,22837443.0,5024237.0,17813205.0,13359904.0,13359904.0,1440035861.0,0,275.19
342,28.5,19,POST,90,78,279.89,107.13,0.967944,29022094.0,1666667.0,1666667.0,2222222.0,23466538.0,5162638.0,18303900.0,13727925.0,13727925.0,1571275487.0,0,279.89
342,28.5,20,POST,78,66,247.51,107.13,0.972808,25794279.0,1666667.0,1666667.0,2222222.0,20238724.0,4452519.0,15786204.0,11839653.0,11839653.0,1431395005.0,0,247.51
342,28.5,21,POST,66,54,233.41,107.13,0.977696,24446975.0,1666667.0,1666667.0,2222222.0,18891419.0,4156112.0,14735307.0,11051480.0,11051480.0,1404844744.0,0,233.41
342,28.5,22,POST,54,42,236.52,107.13,0.982609,24897384.0,1666667.0,1666667.0,2222222.0,19341828.0,4255202.0,15086626.0,11314969.0,11314969.0,1506335601.0,0,236.52
342,28.5,23,POST,42,30,245.86,107.13,0.987547,26010354.0,1666667.0,1666667.0,2222222.0,20454799.0,4500056.0,15954743.0,11966057.0,11966057.0,1662516543.0,0,245.86
342,28.5,24,POST,30,18,254.33,107.13,0.992509,27041100.0,1666667.0,1666667.0,2222222.0,21485545.0,4726820.0,16758725.0,12569044.0,12569044.0,1816883780.0,0,254.33
342,28.5,25,POST,18,6,225.74,107.13,0.997497,24122394.0,1666667.0,1666667.0,2222222.0,18566839.0,4084704.0,14482134.0,10861601.0,10861601.0,1629076540.0,0,225.74
342,28.5,26,PRE,6,0,217.08,107.13,1.0,23255092.0,1666667.0,1666667.0,2222222.0,17699537.0,3893898.0,13805639.0,10354229.0,0.0,1514587249.0,0,
343,28.58,6,POST,247,235,202.41,108.37,0.906502,19885023.0,1666667.0,1666667.0,0.0,16551689.0,3641372.0,12910318.0,9682738.0,9682738.0,43353165.0,0,202.41
343,28.58,7,POST,235,223,198.62,108.37,0.911057,19610576.0,1666667.0,1666667.0,0.0,16277242.0,3580993.0,12696249.0,9522187.0,9522187.0,142183202.0,0,198.62
343,28.58,8,POST,223,211,210.81,108.37,0.915635,20918714.0,1666667.0,1666667.0,0.0,17585380.0,3868784.0,13716597.0,10287447.0,10287447.0,257078251.0,0,210.81
343,28.58,9,POST,211,199,216.44,108.37,0.920236,21585077.0,1666667.0,1666667.0,0.0,18251744.0,4015384.0,14236360.0,10677270.0,10677270.0,370158533.0,0,216.44
343,28.58,10,POST,199,187,251.22,108.37,0.924861,25180015.0,1666667.0,1666667.0,0.0,21846682.0,4806270.0,17040412.0,12780309.0,12780309.0,562123512.0,0,251.22
343,28.58,11,POST,187,175,270.52,108.37,0.929508,27250206.0,1666667.0,1666667.0,2222222.0,21694651.0,4772823.0,16921828.0,12691371.0,12691371.0,672038362.0,0,270.52
343,28.58,12,POST,175,163,267.81,108.37,0.934179,27112635.0,1666667.0,1666667.0,2222222.0,21557080.0,4742558.0,16814522.0,12610892.0,12610892.0,776699507.0,0,267.81
343,28.58,13,POST,163,151,265.18,108.37,0.938874,26981338.0,1666667.0,1666667.0,2222222.0,21425782.0,4713672.0,16712110.0,12534083.0,12534083.0,876253933.0,0,265.18
343,28.58,14,POST,151,139,267.36,108.37,0.943591,27340424.0,1666667.0,1666667.0,2222222.0,21784869.0,4792671.0,16992198.0,12744148.0,12744148.0,993109035.0,0,267.36
343,28.58,15,POST,139,127,266.86,108.37,0.948333,27425624.0,1666667.0,1666667.0,2222222.0,21870069.0,4811415.0,17058654.0,12793990.0,12793990.0,1095854259.0,0,266.86
343,28.58,16,POST,127,115,258.82,108.37,0.953099,26733584.0,1666667.0,1666667.0,2222222.0,21178029.0,4659166.0,16518862.0,12389147.0,12389147.0,1153478288.0,0,258.82
343,28.58,17,POST,115,103,254.5,108.37,0.957888,26419620.0,1666667.0,1666667.0,2222222.0,20864065.0,4590094.0,16273971.0,12205478.0,12205478.0,1224077497.0,0,254.5
343,28.58,18,POST,103,91,275.19,108.37,0.962702,28711077.0,1666667.0,1666667.0,2222222.0,23155521.0,5094215.0,18061307.0,13545980.0,13545980.0,1452417421.0,0,275.19
343,28.58,19,POST,91,79,279.89,108.37,0.967539,29347220.0,1666667.0,1666667.0,2222222.0,23791664.0,5234166.0,18557498.0,13918124.0,13918124.0,1585433130.0,0,279.89
343,28.58,20,POST,79,67,247.51,108.37,0.972401,26083245.0,1666667.0,1666667.0,2222222.0,20527690.0,4516092.0,16011598.0,12008698.0,12008698.0,1445490209.0,0,247.51
343,28.58,21,POST,67,55,233.41,108.37,0.977288,24720847.0,1666667.0,1666667.0,2222222.0,19165291.0,4216364.0,14948927.0,11211695.0,11211695.0,1419491365.0,0,233.41
343,28.58,22,POST,55,43,236.52,108.37,0.982199,25176302.0,1666667.0,1666667.0,2222222.0,19620746.0,4316564.0,15304182.0,11478137.0,11478137.0,1522399173.0,0,236.52
343,28.58,23,POST,43,31,245.86,108.37,0.987134,26301741.0,1666667.0,1666667.0,2222222.0,20746185.0,4564161.0,16182024.0,12136518.0,12136518.0,1680415819.0,0,245.86
343,28.58,24,POST,31,19,254.33,108.37,0.992095,27344034.0,1666667.0,1666667.0,2222222.0,21788478.0,4793465.0,16995013.0,12746260.0,12746260.0,1836626120.0,0,254.33
343,28.58,25,POST,19,7,225.74,108.37,0.99708,24392630.0,1666667.0,1666667.0,2222222.0,18837075.0,4144156.0,14692918.0,11019689.0,11019689.0,1647873552.0,0,225.74
343,28.58,26,PRE,7,0,219.05,108.37,1.0,23739155.0,1666667.0,1666667.0,2222222.0,18183600.0,4000392.0,14183208.0,10637406.0,0.0,1566241501.0,0,
344,28.67,6,POST,248,236,202.41,108.33,0.906123,19869046.0,1666667.0,1666667.0,0.0,16535713.0,3637857.0,12897856.0,9673392.0,9673392.0,34705194.0,0,202.41
344,28.67,7,POST,236,224,198.62,108.33,0.910677,19594820.0,1666667.0,1666667.0,0.0,16261486.0,3577527.0,12683959.0,9512970.0,9512970.0,133904324.0,0,198.62
344,28.67,8,POST,224,212,210.81,108.33,0.915253,20901907.0,1666667.0,1666667.0,0.0,17568573.0,3865086.0,13703487.0,10277615.0,10277615.0,248369746.0,0,210.81
344,28.67,9,POST,212,200,216.44,108.33,0.919852,21567735.0,1666667.0,1666667.0,0.0,18234401.0,4011568.0,14222833.0,10667125.0,10667125.0,361353610.0,0,216.44
344,28.67,10,POST,200,188,251.22,108.33,0.924474,25159784.0,1666667.0,1666667.0,0.0,21826451.0,4801819.0,17024632.0,12768474.0,12768474.0,551862624.0,0,251.22
344,28.67,11,POST,188,176,270.52,108.33,0.92912,27228312.0,1666667.0,1666667.0,2222222.0,21672757.0,4768007.0,16904750.0,12678563.0,12678563.0,662047363.0,0,270.52
344,28.67,12,POST,176,164,267.81,108.33,0.933789,27090852.0,1666667.0,1666667.0,2222222.0,21535296.0,4737765.0,16797531.0,12598148.0,12598148.0,767001978.0,0,267.81
344,28.67,13,POST,164,152,265.18,108.33,0.938481,26959660.0,1666667.0,1666667.0,2222222.0,21404104.0,4708903.0,16695201.0,12521401.0,12521401.0,866833072.0,0,265.18
344,28.67,14,POST,152,140,267.36,108.33,0.943197,27318458.0,1666667.0,1666667.0,2222222.0,21762902.0,4787838.0,16975064.0,12731298.0,12731298.0,983745327.0,0,267.36
344,28.67,15,POST,140,128,266.86,108.33,0.947937,27403589.0,1666667.0,1666667.0,2222222.0,21848034.0,4806567.0,17041466.0,12781100.0,12781100.0,1086657465.0,0,266.86
344,28.67,16,POST,128,116,258.82,108.33,0.952701,26712105.0,1666667.0,1666667.0,2222222.0,21156550.0,4654441.0,16502109.0,12376582.0,12376582.0,1144751760.0,0,258.82
344,28.67,17,POST,116,104,254.5,108.33,0.957488,26398394.0,1666667.0,1666667.0,2222222.0,20842838.0,4585424.0,16257414.0,12193060.0,12193060.0,1215651113.0,0,254.5
344,28.67,18,POST,104,92,275.19,108.33,0.9623,28688009.0,1666667.0,1666667.0,2222222.0,23132454.0,5089140.0,18043314.0,13532485.0,13532485.0,1443280248.0,0,275.19
344,28.67,19,POST,92,80,279.89,108.33,0.967135,29323641.0,1666667.0,1666667.0,2222222.0,23768086.0,5228979.0,18539107.0,13904330.0,13904330.0,1576234905.0,0,279.89
344,28.67,20,POST,80,68,247.51,108.33,0.971995,26062289.0,1666667.0,1666667.0,2222222.0,20506733.0,4511481.0,15995252.0,11996439.0,11996439.0,1437660529.0,0,247.51
344,28.67,21,POST,68,56,233.41,108.33,0.97688,24700985.0,1666667.0,1666667.0,2222222.0,19145430.0,4211995.0,14933435.0,11200076.0,11200076.0,1412290116.0,0,233.41
344,28.67,22,POST,56,44,236.52,108.33,0.981789,25156074.0,1666667.0,1666667.0,2222222.0,19600519.0,4312114.0,15288405.0,11466303.0,11466303.0,1515160953.0,0,236.52
344,28.67,23,POST,44,32,245.86,108.33,0.986722,26280609.0,1666667.0,1666667.0,2222222.0,20725053.0,4559512.0,16165541.0,12124156.0,12124156.0,1672909903.0,0,245.86
344,28.67,24,POST,32,20,254.33,108.33,0.991681,27322064.0,1666667.0,1666667.0,2222222.0,21766509.0,4788632.0,16977877.0,12733408.0,12733408.0,1828889221.0,0,254.33
344,28.67,25,POST,20,8,225.74,108.33,0.996664,24373032.0,1666667.0,1666667.0,2222222.0,18817477.0,4139845.0,14677632.0,11008224.0,11008224.0,1641236928.0,0,225.74
344,28.67,26,PRE,8,0,218.6,108.33,1.0,23680888.0,1666667.0,1666667.0,2222222.0,18125333.0,3987573.0,14137759.0,10603320.0,0.0,1570846850.0,0,
345,28.75,6,POST,249,237,202.41,107.86,0.905745,19774349.0,1666667.0,1666667.0,0.0,16441016.0,3617024.0,12823993.0,9617994.0,9617994.0,25921801.0,0,202.41
345,28.75,7,POST,237,225,198.62,107.86,0.910296,19501430.0,1666667.0,1666667.0,0.0,16168097.0,3556981.0,12611115.0,9458337.0,9458337.0,125014670.0,0,198.62
345,28.75,8,POST,225,213,210.81,107.86,0.914871,20802287.0,1666667.0,1666667.0,0.0,17468954.0,3843170.0,13625784.0,10219338.0,10219338.0,238519575.0,0,210.81
345,28.75,9,POST,213,201,216.44,107.86,0.919468,21464942.0,1666667.0,1666667.0,0.0,18131608.0,3988954.0,14142655.0,10606991.0,10606991.0,350884183.0,0,216.44
345,28.75,10,POST,201,189,251.22,107.86,0.924088,25039872.0,1666667.0,1666667.0,0.0,21706538.0,4775438.0,16931100.0,12698325.0,12698325.0,539113212.0,0,251.22
345,28.75,11,POST,189,177,270.52,107.86,0.928732,27098541.0,1666667.0,1666667.0,2222222.0,21542986.0,4739457.0,16803529.0,12602647.0,12602647.0,648797028.0,0,270.52
345,28.75,12,POST,177,165,267.81,107.86,0.933399,26961736.0,1666667.0,1666667.0,2222222.0,21406180.0,4709360.0,16696820.0,12522615.0,12522615.0,753516460.0,0,267.81
345,28.75,13,POST,165,153,265.18,107.86,0.93809,26831169.0,1666667.0,1666667.0,2222222.0,21275613.0,4680635.0,16594979.0,12446234.0,12446234.0,853120030.0,0,265.18
345,28.75,14,POST,153,141,267.36,107.86,0.942804,27188257.0,1666667.0,1666667.0,2222222.0,21632701.0,4759194.0,16873507.0,12655130.0,12655130.0,969522018.0,0,267.36
345,28.75,15,POST,141,129,266.86,107.86,0.947541,27272983.0,1666667.0,1666667.0,2222222.0,21717427.0,4777834.0,16939593.0,12704695.0,12704695.0,1072092633.0,0,266.86
345,28.75,16,POST,129,117,258.82,107.86,0.952303,26584794.0,1666667.0,1666667.0,2222222.0,21029239.0,4626433.0,16402806.0,12302105.0,12302105.0,1130329235.0,0,258.82
345,28.75,17,POST,117,105,254.5,107.86,0.957088,26272578.0,1666667.0,1666667.0,2222222.0,20717022.0,4557745.0,16159277.0,12119458.0,12119458.0,1201153874.0,0,254.5
345,28.75,18,POST,105,93,275.19,107.86,0.961898,28551281.0,1666667.0,1666667.0,2222222.0,22995725.0,5059060.0,17936666.0,13452499.0,13452499.0,1427081996.0,0,275.19
345,28.75,19,POST,93,81,279.89,107.86,0.966731,29183883.0,1666667.0,1666667.0,2222222.0,23628328.0,5198232.0,18430096.0,13822572.0,13822572.0,1559362139.0,0,279.89
345,28.75,20,POST,81,69,247.51,107.86,0.971589,25938075.0,1666667.0,1666667.0,2222222.0,20382519.0,4484154.0,15898365.0,11923774.0,11923774.0,1422618403.0,0,247.51
345,28.75,21,POST,69,57,233.41,107.86,0.976472,24583259.0,1666667.0,1666667.0,2222222.0,19027704.0,4186095.0,14841609.0,11131207.0,11131207.0,1397894566.0,0,233.41
